Timestamp	Container_ID	Cargo_Type	Origin	Destination	Temperature_C	Humidity_Percent	Vibration_Level	Distance_Remaining_km	Spoilage_Risk	Recommended_Action	Alert_Status
2026-07-11T14:29:56.253374+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.54	89.75	0.407	2147.68	Low	Continue	Normal
2026-07-11T14:29:56.255171+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.07	85.62	0.58	2147.68	High	Reroute	Critical
2026-07-11T14:29:57.257166+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.09	89.98	0.018	2148.83	High	Reroute	Critical
2026-07-11T14:29:57.260086+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.39	89.53	0.406	2147.66	Low	Continue	Normal
2026-07-11T14:29:57.260952+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.11	85.85	0.583	2147.66	High	Reroute	Critical
2026-07-11T14:29:57.261422+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.7	90.76	0.095	2147.66	Low	Continue	Normal
2026-07-11T14:29:59.282360+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.5	0.011	2148.81	High	Reroute	Critical
2026-07-11T14:29:59.290036+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.17	85.36	0.574	2147.62	High	Reroute	Critical
2026-07-11T14:30:00.297049+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.82	0.02	2148.8	High	Reroute	Critical
2026-07-11T14:30:00.301023+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.73	90.54	0.121	2147.6	Low	Continue	Normal
2026-07-11T14:30:01.306652+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.54	90.09	0.397	2147.58	Low	Continue	Normal
2026-07-11T14:30:02.313051+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.92	0.029	2148.78	High	Reroute	Critical
2026-07-11T14:30:03.321984+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.42	90.67	0.383	2147.54	Low	Continue	Normal
2026-07-11T14:30:03.322630+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.32	85.89	0.57	2147.54	High	Reroute	Critical
2026-07-11T14:30:03.325270+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.35	82.54	0.026	2148.77	High	Reroute	Critical
2026-07-11T14:30:05.334919+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.36	90.39	0.376	2147.5	Low	Continue	Normal
2026-07-11T14:30:06.341536+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.24	90.28	0.385	2147.48	Low	Continue	Normal
2026-07-11T14:30:06.344847+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.43	90.48	0.063	2147.48	Low	Continue	Normal
2026-07-11T14:30:06.348071+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.55	83.02	0.019	2148.74	High	Reroute	Critical
2026-07-11T14:30:09.381087+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.54	86.8	0.58	2147.42	High	Reroute	Critical
2026-07-11T14:30:12.397597+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.28	90.55	0.407	2147.36	Low	Continue	Normal
2026-07-11T14:30:14.411257+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.31	90.82	0.406	2147.32	Low	Continue	Normal
2026-07-11T14:30:14.412027+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.72	87.41	0.554	2147.32	High	Reroute	Critical
2026-07-11T14:30:15.417234+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.17	91.02	0.414	2147.3	Low	Continue	Normal
2026-07-11T14:30:16.427084+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.63	90.96	0.053	2147.28	Low	Continue	Normal
2026-07-11T14:30:16.427581+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.23	82.61	0	2148.64	High	Reroute	Critical
2026-07-11T14:30:18.442986+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.11	81.86	0.017	2148.62	High	Reroute	Critical
2026-07-11T14:30:19.446565+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.26	91.11	0.436	2147.22	Low	Continue	Normal
2026-07-11T14:30:20.454215+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.33	90.72	0.425	2147.2	Low	Continue	Normal
2026-07-11T14:30:21.464513+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	5.97	87.42	0.596	2147.18	High	Reroute	Critical
2026-07-11T14:30:22.468461+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.53	91.53	0.055	2148.58	High	Reroute	Critical
2026-07-11T14:30:22.469152+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.54	90.15	0.414	2147.16	Low	Continue	Normal
2026-07-11T14:30:22.470547+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.01	87.32	0.6	2147.16	High	Reroute	Critical
2026-07-11T14:30:22.470921+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.21	90.63	0.075	2147.16	Low	Continue	Normal
2026-07-11T14:30:22.471408+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.3	82.2	0.031	2148.58	High	Reroute	Critical
2026-07-11T14:30:23.476528+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.04	87.66	0.6	2147.14	High	Reroute	Critical
2026-07-11T14:30:23.478272+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.2	90.62	0.069	2147.14	Low	Continue	Normal
2026-07-11T14:30:23.479042+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.36	82.42	0.044	2148.57	High	Reroute	Critical
2026-07-11T14:30:25.486168+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.35	89.81	0.431	2147.1	Low	Continue	Normal
2026-07-11T14:30:25.489371+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.12	87.77	0.577	2147.1	High	Reroute	Critical
2026-07-11T14:30:27.507340+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.38	89.66	0.429	2147.06	Low	Continue	Normal
2026-07-11T14:30:28.516766+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.47	91.25	0.086	2147.04	Low	Continue	Normal
2026-07-11T14:30:29.520583+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.45	89.71	0.437	2147.02	Low	Continue	Normal
2026-07-11T14:30:29.521356+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.25	88.05	0.6	2147.02	High	Reroute	Critical
2026-07-11T14:30:29.523434+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.14	82.03	0.03	2148.51	High	Reroute	Critical
2026-07-11T14:30:31.531670+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.4	91.95	0.033	2148.49	High	Reroute	Critical
2026-07-11T14:30:31.533537+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.21	89.36	0.438	2146.98	Low	Continue	Normal
2026-07-11T14:30:31.534996+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.41	91.73	0.081	2146.98	Low	Continue	Normal
2026-07-11T14:30:32.541900+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.42	81.57	0.016	2148.48	High	Reroute	Critical
2026-07-11T14:30:33.545571+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.24	91.81	0.044	2148.47	High	Reroute	Critical
2026-07-11T14:30:35.560959+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.97	89.43	0.47	2146.9	Low	Continue	Normal
2026-07-11T14:30:35.564842+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.33	81.32	0	2148.45	High	Reroute	Critical
2026-07-11T14:30:37.576544+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.27	81.76	0.016	2148.43	High	Reroute	Critical
2026-07-11T14:30:38.579047+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.28	92.15	0.032	2148.42	High	Reroute	Critical
2026-07-11T14:30:39.585084+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.25	91.85	0.017	2148.41	High	Reroute	Critical
2026-07-11T14:30:40.592727+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.69	88.37	0.444	2146.8	Low	Continue	Normal
2026-07-11T14:30:40.595006+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.36	91.67	0.062	2146.8	Low	Continue	Normal
2026-07-11T14:30:41.599350+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.71	88.16	0.593	2146.78	High	Reroute	Critical
2026-07-11T14:30:41.600047+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.29	92.06	0.068	2146.78	Low	Continue	Normal
2026-07-11T14:30:41.602948+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.16	82.47	0.007	2148.39	High	Reroute	Critical
2026-07-11T14:30:42.605709+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.84	88.2	0.46	2146.76	Low	Continue	Normal
2026-07-11T14:30:43.614783+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.81	88.02	0.443	2146.74	Low	Continue	Normal
2026-07-11T14:30:43.616569+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	6.78	88.34	0.57	2146.74	High	Reroute	Critical
2026-07-11T14:30:43.618796+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.3	82.25	0	2148.37	High	Reroute	Critical
2026-07-11T14:30:45.636201+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.24	92.09	0.103	2146.7	Low	Continue	Normal
2026-07-11T14:30:45.637611+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.23	82.17	0.002	2148.35	High	Reroute	Critical
2026-07-11T14:30:46.641745+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.44	91.84	0.037	2148.34	High	Reroute	Critical
2026-07-11T14:30:46.647786+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.37	81.96	0.017	2148.34	High	Reroute	Critical
2026-07-11T14:30:47.653664+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.3	82.26	0.001	2148.33	High	Reroute	Critical
2026-07-11T14:30:48.655335+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.16	87.32	0.411	2146.64	Low	Continue	Normal
2026-07-11T14:30:49.667472+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.3	87.63	0.399	2146.62	Low	Continue	Normal
2026-07-11T14:30:51.678071+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.52	92.36	0.046	2148.29	High	Reroute	Critical
2026-07-11T14:30:51.682261+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.08	89.06	0.56	2146.58	High	Reroute	Critical
2026-07-11T14:30:51.682847+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.01	91.92	0.116	2146.58	Low	Continue	Normal
2026-07-11T14:30:52.691410+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.13	81.81	0.001	2148.28	High	Reroute	Critical
2026-07-11T14:30:54.704501+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.3	87.9	0.414	2146.52	Low	Continue	Normal
2026-07-11T14:30:54.709151+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.94	92.05	0.137	2146.52	Low	Continue	Normal
2026-07-11T14:30:55.722011+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.16	81.06	0	2148.25	High	Reroute	Critical
2026-07-11T14:30:56.726447+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.22	88.26	0.401	2146.48	Low	Continue	Normal
2026-07-11T14:30:57.731066+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.33	93.22	0.062	2148.23	High	Reroute	Critical
2026-07-11T14:30:57.734015+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.3	89.47	0.532	2146.46	High	Reroute	Critical
2026-07-11T14:30:57.734513+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.59	92.11	0.117	2146.46	Low	Continue	Normal
2026-07-11T14:30:58.736540+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.33	93.48	0.07	2148.22	High	Reroute	Critical
2026-07-11T14:30:58.737132+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.27	87.81	0.393	2146.44	Low	Continue	Normal
2026-07-11T14:30:58.739270+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.32	89.16	0.54	2146.44	High	Reroute	Critical
2026-07-11T14:30:58.739842+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.53	92.47	0.115	2146.44	Low	Continue	Normal
2026-07-11T14:30:58.740500+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.24	80.76	0	2148.22	High	Reroute	Critical
2026-07-11T14:30:59.747660+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.66	92.61	0.099	2146.42	Low	Continue	Normal
2026-07-11T14:31:01.756717+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.41	93.88	0.052	2148.19	High	Reroute	Critical
2026-07-11T14:31:01.757614+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.21	87.96	0.372	2146.38	Low	Continue	Normal
2026-07-11T14:31:01.763304+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.21	80.5	0.006	2148.19	High	Reroute	Critical
2026-07-11T14:31:02.769258+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.22	87.63	0.384	2146.36	Low	Continue	Normal
2026-07-11T14:31:02.772809+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.34	80.37	0.02	2148.18	High	Reroute	Critical
2026-07-11T14:31:03.777405+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.15	87.32	0.384	2146.34	Low	Continue	Normal
2026-07-11T14:31:03.781699+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.46	80.17	0.031	2148.17	High	Reroute	Critical
2026-07-11T14:31:04.787874+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.53	89.85	0.586	2146.32	High	Reroute	Critical
2026-07-11T14:31:04.790248+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.91	92.34	0.097	2146.32	Low	Continue	Normal
2026-07-11T14:31:04.791385+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.48	80.41	0.037	2148.16	High	Reroute	Critical
2026-07-11T14:31:05.798466+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.39	93.05	0.06	2148.15	High	Reroute	Critical
2026-07-11T14:31:05.804393+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.58	80.16	0.035	2148.15	High	Reroute	Critical
2026-07-11T14:31:06.807889+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.39	92.81	0.068	2148.14	High	Reroute	Critical
2026-07-11T14:31:08.824405+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.39	92.87	0.085	2148.12	High	Reroute	Critical
2026-07-11T14:31:08.827553+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.69	89.64	0.59	2146.24	High	Reroute	Critical
2026-07-11T14:31:09.834941+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.09	87.3	0.39	2146.22	Low	Continue	Normal
2026-07-11T14:31:11.848830+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.43	92.63	0.106	2148.09	High	Reroute	Critical
2026-07-11T14:31:11.851472+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.81	90.15	0.571	2146.18	High	Reroute	Critical
2026-07-11T14:31:11.853573+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.18	93.32	0.115	2146.18	Low	Continue	Normal
2026-07-11T14:31:11.853942+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.38	79.73	0.05	2148.09	High	Reroute	Critical
2026-07-11T14:31:12.855752+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.27	86.76	0.429	2146.16	Low	Continue	Normal
2026-07-11T14:31:12.859598+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.04	93.02	0.133	2146.16	Low	Continue	Normal
2026-07-11T14:31:13.863900+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.35	86.78	0.411	2146.14	Low	Continue	Normal
2026-07-11T14:31:13.864527+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.87	89.86	0.59	2146.14	High	Reroute	Critical
2026-07-11T14:31:13.866149+00:00	CONT-1003	Grapes	Bengaluru	Delhi	0.98	92.64	0.127	2146.14	Low	Continue	Normal
2026-07-11T14:31:13.866536+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.22	79.56	0.049	2148.07	High	Reroute	Critical
2026-07-11T14:31:14.871824+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.35	87.02	0.394	2146.12	Low	Continue	Normal
2026-07-11T14:31:14.872488+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.9	89.92	0.589	2146.12	High	Reroute	Critical
2026-07-11T14:31:14.873929+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.04	92.69	0.144	2146.12	Low	Continue	Normal
2026-07-11T14:31:14.874927+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.09	79.24	0.048	2148.06	High	Reroute	Critical
2026-07-11T14:31:15.879707+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.48	86.95	0.383	2146.1	Low	Continue	Normal
2026-07-11T14:31:16.888066+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	7.96	89.7	0.6	2146.08	High	Reroute	Critical
2026-07-11T14:31:16.890223+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.12	92.59	0.136	2146.08	Low	Continue	Normal
2026-07-11T14:31:16.890743+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.22	79.65	0.053	2148.04	High	Reroute	Critical
2026-07-11T14:31:17.892027+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.35	91.8	0.102	2148.03	High	Reroute	Critical
2026-07-11T14:31:17.892825+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.5	86.77	0.389	2146.06	Low	Continue	Normal
2026-07-11T14:31:17.897025+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.22	92.75	0.126	2146.06	Low	Continue	Normal
2026-07-11T14:31:17.897622+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.31	79.93	0.052	2148.03	High	Reroute	Critical
2026-07-11T14:31:18.900350+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.21	91.97	0.088	2148.02	High	Reroute	Critical
2026-07-11T14:31:18.904083+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.06	90.03	0.6	2146.04	High	Reroute	Critical
2026-07-11T14:31:19.922486+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.25	79.29	0.02	2148.01	High	Reroute	Critical
2026-07-11T14:31:20.926344+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.5	87.54	0.386	2146	Low	Continue	Normal
2026-07-11T14:31:20.929239+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.12	90.1	0.579	2146	High	Reroute	Critical
2026-07-11T14:31:21.941150+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.29	92.61	0.126	2145.98	Low	Continue	Normal
2026-07-11T14:31:23.948113+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	91.68	0.091	2147.97	High	Reroute	Critical
2026-07-11T14:31:23.951622+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.56	92.46	0.131	2145.94	Low	Continue	Normal
2026-07-11T14:31:24.956283+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.26	89.69	0.595	2145.92	High	Reroute	Critical
2026-07-11T14:31:24.958097+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.58	92.7	0.144	2145.92	Low	Continue	Normal
2026-07-11T14:31:26.968047+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.21	79.07	0.024	2147.94	High	Reroute	Critical
2026-07-11T14:31:27.973649+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.69	0.099	2147.93	High	Reroute	Critical
2026-07-11T14:31:28.984517+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.12	92.67	0.142	2145.84	Low	Continue	Normal
2026-07-11T14:31:29.987197+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.04	90.53	0.087	2147.91	High	Reroute	Critical
2026-07-11T14:31:31.003679+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.18	92.42	0.134	2145.8	Low	Continue	Normal
2026-07-11T14:31:33.019283+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.01	90.91	0.093	2147.88	High	Reroute	Critical
2026-07-11T14:31:33.023247+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.23	78.54	0.01	2147.88	High	Reroute	Critical
2026-07-11T14:31:34.024031+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.54	0.102	2147.87	High	Reroute	Critical
2026-07-11T14:31:35.031185+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.12	90.44	0.087	2147.86	High	Reroute	Critical
2026-07-11T14:31:35.032725+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.28	88.58	0.387	2145.72	Low	Continue	Normal
2026-07-11T14:31:35.033320+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.62	90.33	0.6	2145.72	High	Reroute	Critical
2026-07-11T14:31:35.034105+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.34	93.17	0.129	2145.72	Low	Continue	Normal
2026-07-11T14:31:36.035612+00:00	CONT-1000	Banana	Bengaluru	Delhi	12	90.69	0.073	2147.85	High	Reroute	Critical
2026-07-11T14:31:36.037321+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.31	88.94	0.402	2145.7	Low	Continue	Normal
2026-07-11T14:31:36.038011+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.66	90.45	0.595	2145.7	High	Reroute	Critical
2026-07-11T14:31:37.044511+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.29	89.25	0.399	2145.68	Low	Continue	Normal
2026-07-11T14:31:37.047412+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.4	92.96	0.114	2145.68	Low	Continue	Normal
2026-07-11T14:31:37.051747+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.03	78.66	0.005	2147.84	High	Reroute	Critical
2026-07-11T14:31:38.054602+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.29	89.62	0.386	2145.66	Low	Continue	Normal
2026-07-11T14:31:38.056499+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.42	93.24	0.094	2145.66	Low	Continue	Normal
2026-07-11T14:31:40.066013+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.18	91.18	0.074	2147.81	High	Reroute	Critical
2026-07-11T14:31:40.067610+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.47	89.62	0.361	2145.62	Low	Continue	Normal
2026-07-11T14:31:42.082615+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.21	90.96	0.108	2147.79	High	Reroute	Critical
2026-07-11T14:31:42.083389+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.47	89.07	0.351	2145.58	Low	Continue	Normal
2026-07-11T14:31:43.090347+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.1	91.3	0.103	2147.78	High	Reroute	Critical
2026-07-11T14:31:44.102436+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	8.94	91.25	0.579	2145.54	High	Reroute	Critical
2026-07-11T14:31:45.108141+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.3	88.45	0.331	2145.52	Low	Continue	Normal
2026-07-11T14:31:46.118976+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.02	91.04	0.6	2145.5	High	Reroute	Critical
2026-07-11T14:31:46.123586+00:00	CONT-1004	Mango	Bengaluru	Delhi	9	78.59	0.111	2147.75	High	Reroute	Critical
2026-07-11T14:31:47.129129+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.04	90.94	0.6	2145.48	High	Reroute	Critical
2026-07-11T14:31:48.135790+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.89	92.66	0.123	2145.46	Low	Continue	Normal
2026-07-11T14:31:48.138239+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.09	78.36	0.098	2147.73	High	Reroute	Critical
2026-07-11T14:31:50.146717+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.39	88.02	0.336	2145.42	Low	Continue	Normal
2026-07-11T14:31:50.148103+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.14	90.98	0.6	2145.42	High	Reroute	Critical
2026-07-11T14:31:50.150999+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.29	78.75	0.111	2147.71	High	Reroute	Critical
2026-07-11T14:31:54.169771+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.01	88.27	0.408	2145.34	Low	Continue	Normal
2026-07-11T14:31:54.172924+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.27	91.55	0.585	2145.34	High	Reroute	Critical
2026-07-11T14:31:55.183370+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.3	91.91	0.573	2145.32	High	Reroute	Critical
2026-07-11T14:31:55.184205+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.95	93.53	0.11	2145.32	Low	Continue	Normal
2026-07-11T14:31:56.188401+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.1	88.54	0.392	2145.3	Low	Continue	Normal
2026-07-11T14:31:57.194195+00:00	CONT-1001	Avocado	Bengaluru	Delhi	4.96	88.78	0.38	2145.28	Low	Continue	Normal
2026-07-11T14:31:57.197142+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.37	79.38	0.095	2147.64	High	Reroute	Critical
2026-07-11T14:31:58.198086+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.07	91.27	0.129	2147.63	High	Reroute	Critical
2026-07-11T14:31:59.205617+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.11	90.99	0.128	2147.62	High	Reroute	Critical
2026-07-11T14:32:00.212116+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.24	91.2	0.134	2147.61	High	Reroute	Critical
2026-07-11T14:32:00.216847+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.58	93.2	0.077	2145.22	Low	Continue	Normal
2026-07-11T14:32:00.218404+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.64	79.6	0.108	2147.61	High	Reroute	Critical
2026-07-11T14:32:01.223674+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.66	79.77	0.124	2147.6	High	Reroute	Critical
2026-07-11T14:32:02.226359+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.01	89.51	0.402	2145.18	Low	Continue	Normal
2026-07-11T14:32:03.237761+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.18	90.71	0.132	2147.58	High	Reroute	Critical
2026-07-11T14:32:03.239721+00:00	CONT-1001	Avocado	Bengaluru	Delhi	5.05	89.58	0.393	2145.16	Low	Continue	Normal
2026-07-11T14:32:03.240389+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.58	93.42	0.545	2145.16	High	Reroute	Critical
2026-07-11T14:32:03.240894+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.42	93.95	0.054	2145.16	Low	Continue	Normal
2026-07-11T14:32:03.241308+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.73	79.65	0.123	2147.58	High	Reroute	Critical
2026-07-11T14:32:04.249387+00:00	CONT-1004	Mango	Bengaluru	Delhi	9.65	79.98	0.137	2147.57	High	Reroute	Critical
2026-07-11T14:32:05.253893+00:00	CONT-1002	Strawberry	Bengaluru	Delhi	9.63	93.37	0.53	2145.12	High	Reroute	Critical
2026-07-11T14:32:05.254695+00:00	CONT-1003	Grapes	Bengaluru	Delhi	1.47	93.7	0.039	2145.12	Low	Continue	Normal
2026-07-11T14:32:07.272712+00:00	CONT-1000	Banana	Bengaluru	Delhi	12.25	89.91	0.122	2147.54	High	Reroute	Critical
